Timestamp,ID,Data,Parsed Data
1739436909.852773,513,b'\xfa\xff\xa3\x00U\xff\x00\x00',"""Ia=-0.6A, Ib=16.3A, Ic=-17.1A"""
1739436909.852773,514,b'\x8e\x08\xa2\x08|\x08\xfa\x00',"""Va=219.0V, Vb=221.0V, Vc=217.2V, T=25.0\u00b0C"""
1739436909.852773,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436909.8633072,513,b'\x08\x00\xaa\x00]\xff\x00\x00',"""Ia=0.8A, Ib=17.0A, Ic=-16.3A"""
1739436909.8633072,514,b'\xa1\x08\xa9\x08\xa9\x08\xfa\x00',"""Va=220.9V, Vb=221.7V, Vc=221.7V, T=25.0\u00b0C"""
1739436909.8633072,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436909.8733625,513,b'\xff\xff\xaa\x00M\xff\x00\x00',"""Ia=-0.1A, Ib=17.0A, Ic=-17.9A"""
1739436909.8734038,514,b'n\x08\xa8\x08\x91\x08\xfa\x00',"""Va=215.8V, Vb=221.6V, Vc=219.3V, T=25.0\u00b0C"""
1739436909.8734038,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436909.883479,513,b'\xff\xff\xa4\x00U\xff\x00\x00',"""Ia=-0.1A, Ib=16.4A, Ic=-17.1A"""
1739436909.883479,514,b'\x95\x08r\x08\x7f\x08\xfa\x00',"""Va=219.7V, Vb=216.2V, Vc=217.5V, T=25.0\u00b0C"""
1739436909.883479,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436909.8938239,513,b'\xfc\xff\xb2\x00M\xff\x00\x00',"""Ia=-0.4A, Ib=17.8A, Ic=-17.9A"""
1739436909.8938239,514,b'\x88\x08\x98\x08\xac\x08\xfa\x00',"""Va=218.4V, Vb=220.0V, Vc=222.0V, T=25.0\u00b0C"""
1739436909.8938239,515,b'\x00\x00\x00\x00\x04\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.4A"""
1739436909.9048269,513,b'\xf9\xff\xa7\x00Y\xff\x00\x00',"""Ia=-0.7A, Ib=16.7A, Ic=-16.7A"""
1739436909.9048593,514,b'\xc4\x08\xc2\x08\x84\x08\xfa\x00',"""Va=224.4V, Vb=224.2V, Vc=218.0V, T=25.0\u00b0C"""
1739436909.9048593,515,b'\x00\x00\x00\x00\x07\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.7A"""
1739436909.9152808,513,b'\x00\x00\xb6\x00U\xff\x00\x00',"""Ia=0.0A, Ib=18.2A, Ic=-17.1A"""
1739436909.9152808,514,b'\xb0\x08k\x08\xae\x08\xfa\x00',"""Va=222.4V, Vb=215.5V, Vc=222.2V, T=25.0\u00b0C"""
1739436909.9152808,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436909.9253469,513,b'\x07\x00\xa8\x00O\xff\x00\x00',"""Ia=0.7A, Ib=16.8A, Ic=-17.7A"""
1739436909.9253469,514,b'\xbd\x08\x9e\x08o\x08\xfa\x00',"""Va=223.7V, Vb=220.6V, Vc=215.9V, T=25.0\u00b0C"""
1739436909.9253469,515,b'\x00\x00\x00\x00\x07\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.7A"""
1739436909.9362342,513,b'\xf9\xff\xb7\x00W\xff\x00\x00',"""Ia=-0.7A, Ib=18.3A, Ic=-16.9A"""
1739436909.9362342,514,b'\x8a\x08\xb8\x08k\x08\xfa\x00',"""Va=218.6V, Vb=223.2V, Vc=215.5V, T=25.0\u00b0C"""
1739436909.9362342,515,b'\x00\x00\x00\x00\x07\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.7A"""
1739436909.9468837,513,b'\x01\x00\xa9\x00N\xff\x00\x00',"""Ia=0.1A, Ib=16.9A, Ic=-17.8A"""
1739436909.9468837,514,b'\x9c\x08i\x08\x87\x08\xfa\x00',"""Va=220.4V, Vb=215.3V, Vc=218.3V, T=25.0\u00b0C"""
1739436909.9468837,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436909.957091,513,b'\xfa\xff\xb3\x00M\xff\x00\x00',"""Ia=-0.6A, Ib=17.9A, Ic=-17.9A"""
1739436909.957091,514,b'\xb6\x08\xbc\x08\xb1\x08\xfa\x00',"""Va=223.0V, Vb=223.6V, Vc=222.5V, T=25.0\u00b0C"""
1739436909.957091,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436909.968089,513,b'\xfb\xff\xb3\x00K\xff\x00\x00',"""Ia=-0.5A, Ib=17.9A, Ic=-18.1A"""
1739436909.968089,514,b'\x83\x08l\x08\xb9\x08\xfa\x00',"""Va=217.9V, Vb=215.6V, Vc=223.3V, T=25.0\u00b0C"""
1739436909.968089,515,b'\x00\x00\x00\x00\x05\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.5A"""
1739436909.9783092,513,b'\x00\x00\xaf\x00Y\xff\x00\x00',"""Ia=0.0A, Ib=17.5A, Ic=-16.7A"""
1739436909.9783092,514,b'\xa5\x08q\x08\xc0\x08\xfa\x00',"""Va=221.3V, Vb=216.1V, Vc=224.0V, T=25.0\u00b0C"""
1739436909.9783092,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436909.98854,513,b'\x00\x00\xb3\x00T\xff\x00\x00',"""Ia=0.0A, Ib=17.9A, Ic=-17.2A"""
1739436909.98854,514,b'\x9a\x08\x93\x08\x84\x08\xfa\x00',"""Va=220.2V, Vb=219.5V, Vc=218.0V, T=25.0\u00b0C"""
1739436909.98854,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436909.9990773,513,b'\x07\x00\xa8\x00W\xff\x00\x00',"""Ia=0.7A, Ib=16.8A, Ic=-16.9A"""
1739436909.9990773,514,b'\xa3\x08\x92\x08\x9f\x08\xfa\x00',"""Va=221.1V, Vb=219.4V, Vc=220.7V, T=25.0\u00b0C"""
1739436909.9990773,515,b'\x00\x00\x00\x00\x07\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.7A"""
1739436910.0091796,513,b'\x00\x00\xa6\x00T\xff\x00\x00',"""Ia=0.0A, Ib=16.6A, Ic=-17.2A"""
1739436910.0091796,514,b'\xc6\x08k\x08\x85\x08\xfa\x00',"""Va=224.6V, Vb=215.5V, Vc=218.1V, T=25.0\u00b0C"""
1739436910.0091796,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436910.01995,513,b'\x08\x00\xab\x00K\xff\x00\x00',"""Ia=0.8A, Ib=17.1A, Ic=-18.1A"""
1739436910.01995,514,b'\xc4\x08\x9f\x08x\x08\xfa\x00',"""Va=224.4V, Vb=220.7V, Vc=216.8V, T=25.0\u00b0C"""
1739436910.01995,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436910.0302136,513,b'\x06\x00\xa6\x00W\xff\x00\x00',"""Ia=0.6A, Ib=16.6A, Ic=-16.9A"""
1739436910.0302136,514,b'\x8f\x08v\x08\x97\x08\xfa\x00',"""Va=219.1V, Vb=216.6V, Vc=219.9V, T=25.0\u00b0C"""
1739436910.0302136,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436910.0407462,513,b'\x08\x00\xb6\x00[\xff\x00\x00',"""Ia=0.8A, Ib=18.2A, Ic=-16.5A"""
1739436910.0407462,514,b'\x87\x08\xc4\x08\xb4\x08\xfa\x00',"""Va=218.3V, Vb=224.4V, Vc=222.8V, T=25.0\u00b0C"""
1739436910.0407462,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436910.05116,513,b'\xfd\xff\xb6\x00J\xff\x00\x00',"""Ia=-0.3A, Ib=18.2A, Ic=-18.2A"""
1739436910.05116,514,b'x\x08s\x08\xb3\x08\xfa\x00',"""Va=216.8V, Vb=216.3V, Vc=222.7V, T=25.0\u00b0C"""
1739436910.05116,515,b'\x00\x00\x00\x00\x03\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.3A"""
1739436910.0613918,513,b'\xfc\xff\xae\x00S\xff\x00\x00',"""Ia=-0.4A, Ib=17.4A, Ic=-17.3A"""
1739436910.0613918,514,b'\xb0\x08x\x08\xb1\x08\xfa\x00',"""Va=222.4V, Vb=216.8V, Vc=222.5V, T=25.0\u00b0C"""
1739436910.0613918,515,b'\x00\x00\x00\x00\x04\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.4A"""
1739436910.0723925,513,b'\x04\x00\xae\x00U\xff\x00\x00',"""Ia=0.4A, Ib=17.4A, Ic=-17.1A"""
1739436910.0723925,514,b'\xaf\x08\xa2\x08\x96\x08\xfa\x00',"""Va=222.3V, Vb=221.0V, Vc=219.8V, T=25.0\u00b0C"""
1739436910.0723925,515,b'\x00\x00\x00\x00\x04\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.4A"""
1739436910.083137,513,b'\x07\x00\xa3\x00Q\xff\x00\x00',"""Ia=0.7A, Ib=16.3A, Ic=-17.5A"""
1739436910.083137,514,b'\xa2\x08\xb8\x08\xaf\x08\xfa\x00',"""Va=221.0V, Vb=223.2V, Vc=222.3V, T=25.0\u00b0C"""
1739436910.083137,515,b'\x00\x00\x00\x00\x07\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.7A"""
1739436910.093471,513,b'\xfd\xff\xb5\x00X\xff\x00\x00',"""Ia=-0.3A, Ib=18.1A, Ic=-16.8A"""
1739436910.093471,514,b'\xba\x08\x9d\x08\xae\x08\xfa\x00',"""Va=223.4V, Vb=220.5V, Vc=222.2V, T=25.0\u00b0C"""
1739436910.093471,515,b'\x00\x00\x00\x00\x03\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.3A"""
1739436910.1036198,513,b'\xf8\xff\xb4\x00\\\xff\x00\x00',"""Ia=-0.8A, Ib=18.0A, Ic=-16.4A"""
1739436910.1036198,514,b'\xb1\x08\xc5\x08\xc4\x08\xfa\x00',"""Va=222.5V, Vb=224.5V, Vc=224.4V, T=25.0\u00b0C"""
1739436910.1036198,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436910.1145413,513,b'\x02\x00\xad\x00P\xff\x00\x00',"""Ia=0.2A, Ib=17.3A, Ic=-17.6A"""
1739436910.1145413,514,b'\xb6\x08\xa9\x08\xb8\x08\xfa\x00',"""Va=223.0V, Vb=221.7V, Vc=223.2V, T=25.0\u00b0C"""
1739436910.1145413,515,b'\x00\x00\x00\x00\x02\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.2A"""
1739436910.1250467,513,b'\xfa\xff\xae\x00\\\xff\x00\x00',"""Ia=-0.6A, Ib=17.4A, Ic=-16.4A"""
1739436910.1250467,514,b'\xa6\x08\xbc\x08\xa7\x08\xfa\x00',"""Va=221.4V, Vb=223.6V, Vc=221.5V, T=25.0\u00b0C"""
1739436910.1250467,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436910.135418,513,b'\xfa\xff\xa4\x00K\xff\x00\x00',"""Ia=-0.6A, Ib=16.4A, Ic=-18.1A"""
1739436910.135418,514,b'y\x08\x7f\x08r\x08\xfa\x00',"""Va=216.9V, Vb=217.5V, Vc=216.2V, T=25.0\u00b0C"""
1739436910.135418,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436910.1458936,513,b'\x06\x00\xb6\x00P\xff\x00\x00',"""Ia=0.6A, Ib=18.2A, Ic=-17.6A"""
1739436910.1458936,514,b'\xaa\x08i\x08\x91\x08\xfa\x00',"""Va=221.8V, Vb=215.3V, Vc=219.3V, T=25.0\u00b0C"""
1739436910.1458936,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436910.1561513,513,b'\x00\x00\xa3\x00K\xff\x00\x00',"""Ia=0.0A, Ib=16.3A, Ic=-18.1A"""
1739436910.1561513,514,b'\xc2\x08\x8a\x08f\x08\xfa\x00',"""Va=224.2V, Vb=218.6V, Vc=215.0V, T=25.0\u00b0C"""
1739436910.1561513,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436910.1665502,513,b'\x00\x00\xb4\x00P\xff\x00\x00',"""Ia=0.0A, Ib=18.0A, Ic=-17.6A"""
1739436910.1665502,514,b'\xa1\x08\x9e\x08\x9e\x08\xfa\x00',"""Va=220.9V, Vb=220.6V, Vc=220.6V, T=25.0\u00b0C"""
1739436910.1665502,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436910.419075,513,b'\x06\x00\xa8\x00W\xff\x00\x00',"""Ia=0.6A, Ib=16.8A, Ic=-16.9A"""
1739436910.419075,514,b'\x95\x08\xc2\x08\xb9\x08\xfa\x00',"""Va=219.7V, Vb=224.2V, Vc=223.3V, T=25.0\u00b0C"""
1739436910.4293942,513,b'\xf9\xff\xb7\x00Y\xff\x00\x00',"""Ia=-0.7A, Ib=18.3A, Ic=-16.7A"""
1739436910.4293942,514,b'\xbb\x08y\x08w\x08\xfa\x00',"""Va=223.5V, Vb=216.9V, Vc=216.7V, T=25.0\u00b0C"""
1739436910.4293942,515,b'\x00\x00\x00\x00\x07\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.7A"""
1739436910.4396417,513,b'\x01\x00\xb4\x00M\xff\x00\x00',"""Ia=0.1A, Ib=18.0A, Ic=-17.9A"""
1739436910.419075,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436910.4396417,514,b'o\x08\x82\x08\x92\x08\xfa\x00',"""Va=215.9V, Vb=217.8V, Vc=219.4V, T=25.0\u00b0C"""
1739436910.4497812,513,b'\x01\x00\xb2\x00K\xff\x00\x00',"""Ia=0.1A, Ib=17.8A, Ic=-18.1A"""
1739436910.4497907,514,b'\xb1\x08\xa9\x08\xc1\x08\xfa\x00',"""Va=222.5V, Vb=221.7V, Vc=224.1V, T=25.0\u00b0C"""
1739436910.4497907,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436910.4601958,513,b'\xf9\xff\xaa\x00K\xff\x00\x00',"""Ia=-0.7A, Ib=17.0A, Ic=-18.1A"""
1739436910.4601958,514,b't\x08\xaf\x08\xbf\x08\xfa\x00',"""Va=216.4V, Vb=222.3V, Vc=223.9V, T=25.0\u00b0C"""
1739436910.4601958,515,b'\x00\x00\x00\x00\x07\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.7A"""
1739436910.4705472,513,b'\x07\x00\xa6\x00X\xff\x00\x00',"""Ia=0.7A, Ib=16.6A, Ic=-16.8A"""
1739436910.4705472,514,b'\xa2\x08\xa6\x08s\x08\xfa\x00',"""Va=221.0V, Vb=221.4V, Vc=216.3V, T=25.0\u00b0C"""
1739436910.4396417,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436910.4808717,513,b'\xfc\xff\xb2\x00\\\xff\x00\x00',"""Ia=-0.4A, Ib=17.8A, Ic=-16.4A"""
1739436910.4809017,514,b'\xb9\x08x\x08\xc2\x08\xfa\x00',"""Va=223.3V, Vb=216.8V, Vc=224.2V, T=25.0\u00b0C"""
1739436910.4809017,515,b'\x00\x00\x00\x00\x04\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.4A"""
1739436910.4912996,513,b'\xf7\xff\xb3\x00V\xff\x00\x00',"""Ia=-0.9A, Ib=17.9A, Ic=-17.0A"""
1739436910.4705472,515,b'\x00\x00\x00\x00\x07\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.7A"""
1739436910.4912996,514,b'\x8f\x08\xb3\x08\xa4\x08\xfa\x00',"""Va=219.1V, Vb=222.7V, Vc=221.2V, T=25.0\u00b0C"""
1739436910.5020304,513,b'\xfe\xff\xa6\x00N\xff\x00\x00',"""Ia=-0.2A, Ib=16.6A, Ic=-17.8A"""
1739436910.4912996,515,b'\x00\x00\x00\x00\t\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.9A"""
1739436910.5020304,515,b'\x00\x00\x00\x00\x02\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.2A"""
1739436910.5121093,513,b'\x06\x00\xb3\x00Q\xff\x00\x00',"""Ia=0.6A, Ib=17.9A, Ic=-17.5A"""
1739436910.5121093,514,b'\x80\x08|\x08\xb6\x08\xfa\x00',"""Va=217.6V, Vb=217.2V, Vc=223.0V, T=25.0\u00b0C"""
1739436910.5121093,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436910.5222015,513,b'\xfc\xff\xb6\x00W\xff\x00\x00',"""Ia=-0.4A, Ib=18.2A, Ic=-16.9A"""
1739436910.5222015,514,b's\x08\x93\x08l\x08\xfa\x00',"""Va=216.3V, Vb=219.5V, Vc=215.6V, T=25.0\u00b0C"""
1739436910.5222015,515,b'\x00\x00\x00\x00\x04\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.4A"""
1739436910.5324361,513,b'\t\x00\xae\x00K\xff\x00\x00',"""Ia=0.9A, Ib=17.4A, Ic=-18.1A"""
1739436910.5020304,514,b'\xc5\x08|\x08\x89\x08\xfa\x00',"""Va=224.5V, Vb=217.2V, Vc=218.5V, T=25.0\u00b0C"""
1739436910.5324361,514,b'\xb6\x08\xab\x08\x9b\x08\xfa\x00',"""Va=223.0V, Vb=221.9V, Vc=220.3V, T=25.0\u00b0C"""
1739436910.5425107,513,b'\x03\x00\xae\x00K\xff\x00\x00',"""Ia=0.3A, Ib=17.4A, Ic=-18.1A"""
1739436910.5425594,514,b'\xa3\x08\x98\x08\xbd\x08\xfa\x00',"""Va=221.1V, Vb=220.0V, Vc=223.7V, T=25.0\u00b0C"""
1739436910.5425594,515,b'\x00\x00\x00\x00\x03\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.3A"""
1739436910.5324361,515,b'\x00\x00\x00\x00\t\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.9A"""
1739436910.5530357,513,b'\xff\xff\xb4\x00J\xff\x00\x00',"""Ia=-0.1A, Ib=18.0A, Ic=-18.2A"""
1739436910.5530357,514,b'\xbb\x08\x98\x08l\x08\xfa\x00',"""Va=223.5V, Vb=220.0V, Vc=215.6V, T=25.0\u00b0C"""
1739436910.5530357,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436910.5636766,513,b'\x08\x00\xa5\x00Q\xff\x00\x00',"""Ia=0.8A, Ib=16.5A, Ic=-17.5A"""
1739436910.5636766,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436910.5737631,513,b'\xfd\xff\xb2\x00L\xff\x00\x00',"""Ia=-0.3A, Ib=17.8A, Ic=-18.0A"""
1739436910.5738122,514,b'\xa0\x08\x96\x08w\x08\xfa\x00',"""Va=220.8V, Vb=219.8V, Vc=216.7V, T=25.0\u00b0C"""
1739436910.5738122,515,b'\x00\x00\x00\x00\x03\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.3A"""
1739436910.5636766,514,b'\xb5\x08\xae\x08\xaa\x08\xfa\x00',"""Va=222.9V, Vb=222.2V, Vc=221.8V, T=25.0\u00b0C"""
1739436910.5847485,513,b'\xfe\xff\xa5\x00Y\xff\x00\x00',"""Ia=-0.2A, Ib=16.5A, Ic=-16.7A"""
1739436910.5847485,515,b'\x00\x00\x00\x00\x02\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.2A"""
1739436910.5949948,513,b'\xf8\xff\xab\x00J\xff\x00\x00',"""Ia=-0.8A, Ib=17.1A, Ic=-18.2A"""
1739436910.5949948,514,b'h\x08\x93\x08\xc9\x08\xfa\x00',"""Va=215.2V, Vb=219.5V, Vc=224.9V, T=25.0\u00b0C"""
1739436910.5949948,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436910.605127,513,b'\xf9\xff\xb3\x00M\xff\x00\x00',"""Ia=-0.7A, Ib=17.9A, Ic=-17.9A"""
1739436910.605127,514,b'\xc0\x08f\x08\xb9\x08\xfa\x00',"""Va=224.0V, Vb=215.0V, Vc=223.3V, T=25.0\u00b0C"""
1739436910.605127,515,b'\x00\x00\x00\x00\x07\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.7A"""
1739436910.5847485,514,b'\xa0\x08\x89\x08\x9c\x08\xfa\x00',"""Va=220.8V, Vb=218.5V, Vc=220.4V, T=25.0\u00b0C"""
1739436910.616239,513,b'\x02\x00\xa9\x00O\xff\x00\x00',"""Ia=0.2A, Ib=16.9A, Ic=-17.7A"""
1739436910.616239,515,b'\x00\x00\x00\x00\x02\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.2A"""
1739436910.6264172,513,b'\xff\xff\xab\x00[\xff\x00\x00',"""Ia=-0.1A, Ib=17.1A, Ic=-16.5A"""
1739436910.616239,514,b'g\x08\xa9\x08\x8a\x08\xfa\x00',"""Va=215.1V, Vb=221.7V, Vc=218.6V, T=25.0\u00b0C"""
1739436910.6264172,514,b'\xb2\x08\xc0\x08\xa4\x08\xfa\x00',"""Va=222.6V, Vb=224.0V, Vc=221.2V, T=25.0\u00b0C"""
1739436910.6365154,513,b'\x00\x00\xb5\x00P\xff\x00\x00',"""Ia=0.0A, Ib=18.1A, Ic=-17.6A"""
1739436910.6365154,514,b'\xc5\x08~\x08\x98\x08\xfa\x00',"""Va=224.5V, Vb=217.4V, Vc=220.0V, T=25.0\u00b0C"""
1739436910.6365154,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436910.647505,513,b'\xfc\xff\xae\x00Q\xff\x00\x00',"""Ia=-0.4A, Ib=17.4A, Ic=-17.5A"""
1739436910.647505,514,b'\x9d\x08q\x08\xba\x08\xfa\x00',"""Va=220.5V, Vb=216.1V, Vc=223.4V, T=25.0\u00b0C"""
1739436910.647505,515,b'\x00\x00\x00\x00\x04\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.4A"""
1739436910.6581929,513,b'\xfd\xff\xab\x00J\xff\x00\x00',"""Ia=-0.3A, Ib=17.1A, Ic=-18.2A"""
1739436910.6581929,514,b'k\x08\xc0\x08\xb1\x08\xfa\x00',"""Va=215.5V, Vb=224.0V, Vc=222.5V, T=25.0\u00b0C"""
1739436910.6581929,515,b'\x00\x00\x00\x00\x03\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.3A"""
1739436910.6683018,513,b'\x04\x00\xab\x00K\xff\x00\x00',"""Ia=0.4A, Ib=17.1A, Ic=-18.1A"""
1739436910.6683018,514,b'\xa9\x08\x7f\x08\x8b\x08\xfa\x00',"""Va=221.7V, Vb=217.5V, Vc=218.7V, T=25.0\u00b0C"""
1739436910.6683018,515,b'\x00\x00\x00\x00\x04\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.4A"""
1739436910.6784933,513,b'\x01\x00\xa3\x00T\xff\x00\x00',"""Ia=0.1A, Ib=16.3A, Ic=-17.2A"""
1739436910.6784933,514,b'z\x08\xb3\x08\x96\x08\xfa\x00',"""Va=217.0V, Vb=222.7V, Vc=219.8V, T=25.0\u00b0C"""
1739436910.6784933,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436910.6886554,513,b'\xf8\xff\xae\x00Z\xff\x00\x00',"""Ia=-0.8A, Ib=17.4A, Ic=-16.6A"""
1739436910.6264172,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436910.6886554,514,b'\xb2\x08\x94\x08\xa6\x08\xfa\x00',"""Va=222.6V, Vb=219.6V, Vc=221.4V, T=25.0\u00b0C"""
1739436910.69893,513,b'\x05\x00\xb5\x00R\xff\x00\x00',"""Ia=0.5A, Ib=18.1A, Ic=-17.4A"""
1739436910.69893,514,b'\x8a\x08\xba\x08\xa6\x08\xfa\x00',"""Va=218.6V, Vb=223.4V, Vc=221.4V, T=25.0\u00b0C"""
1739436910.69893,515,b'\x00\x00\x00\x00\x05\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.5A"""
1739436910.70991,513,b'\t\x00\xab\x00]\xff\x00\x00',"""Ia=0.9A, Ib=17.1A, Ic=-16.3A"""
1739436910.70991,514,b'\x97\x08\x8d\x08\xb5\x08\xfa\x00',"""Va=219.9V, Vb=218.9V, Vc=222.9V, T=25.0\u00b0C"""
1739436910.70991,515,b'\x00\x00\x00\x00\t\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.9A"""
1739436910.7207787,513,b'\xfa\xff\xa7\x00P\xff\x00\x00',"""Ia=-0.6A, Ib=16.7A, Ic=-17.6A"""
1739436910.7207787,514,b'm\x08v\x08\x81\x08\xfa\x00',"""Va=215.7V, Vb=216.6V, Vc=217.7V, T=25.0\u00b0C"""
1739436910.7207787,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436910.7315698,513,b'\xfb\xff\xb4\x00\\\xff\x00\x00',"""Ia=-0.5A, Ib=18.0A, Ic=-16.4A"""
1739436910.7315698,514,b'\x8d\x08\xb5\x08q\x08\xfa\x00',"""Va=218.9V, Vb=222.9V, Vc=216.1V, T=25.0\u00b0C"""
1739436910.7315698,515,b'\x00\x00\x00\x00\x05\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.5A"""
1739436910.741825,513,b'\x03\x00\xa8\x00L\xff\x00\x00',"""Ia=0.3A, Ib=16.8A, Ic=-18.0A"""
1739436910.741825,514,b'i\x08\x8a\x08\xbe\x08\xfa\x00',"""Va=215.3V, Vb=218.6V, Vc=223.8V, T=25.0\u00b0C"""
1739436910.741825,515,b'\x00\x00\x00\x00\x03\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.3A"""
1739436910.7520332,513,b'\x05\x00\xae\x00P\xff\x00\x00',"""Ia=0.5A, Ib=17.4A, Ic=-17.6A"""
1739436910.7520332,514,b'\x82\x08\x9d\x08\x96\x08\xfa\x00',"""Va=217.8V, Vb=220.5V, Vc=219.8V, T=25.0\u00b0C"""
1739436910.7520332,515,b'\x00\x00\x00\x00\x05\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.5A"""
1739436910.7622712,513,b'\x07\x00\xac\x00Y\xff\x00\x00',"""Ia=0.7A, Ib=17.2A, Ic=-16.7A"""
