Timestamp,ID,Data,Parsed Data
1739436913.5188584,513,b'\x08\x00\xa5\x00P\xff\x00\x00',"""Ia=0.8A, Ib=16.5A, Ic=-17.6A"""
1739436913.5188584,514,b'\xad\x08\x9b\x08\x9a\x08\xfa\x00',"""Va=222.1V, Vb=220.3V, Vc=220.2V, T=25.0\u00b0C"""
1739436913.5188584,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436913.5293987,513,b'\x00\x00\xa6\x00Y\xff\x00\x00',"""Ia=0.0A, Ib=16.6A, Ic=-16.7A"""
1739436913.5293987,514,b'\x9c\x08\xa5\x08m\x08\xfa\x00',"""Va=220.4V, Vb=221.3V, Vc=215.7V, T=25.0\u00b0C"""
1739436913.5293987,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436913.5395334,513,b'\xfa\xff\xa5\x00M\xff\x00\x00',"""Ia=-0.6A, Ib=16.5A, Ic=-17.9A"""
1739436913.5395334,514,b'\xc5\x08\x98\x08\x9c\x08\xfa\x00',"""Va=224.5V, Vb=220.0V, Vc=220.4V, T=25.0\u00b0C"""
1739436913.5395334,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436913.549609,513,b'\t\x00\xab\x00W\xff\x00\x00',"""Ia=0.9A, Ib=17.1A, Ic=-16.9A"""
1739436913.549609,514,b'q\x08\xbb\x08\xc2\x08\xfa\x00',"""Va=216.1V, Vb=223.5V, Vc=224.2V, T=25.0\u00b0C"""
1739436913.549609,515,b'\x00\x00\x00\x00\t\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.9A"""
1739436913.559723,513,b'\xfc\xff\xaf\x00R\xff\x00\x00',"""Ia=-0.4A, Ib=17.5A, Ic=-17.4A"""
1739436913.559723,514,b'\x85\x08\xc5\x08\xb9\x08\xfa\x00',"""Va=218.1V, Vb=224.5V, Vc=223.3V, T=25.0\u00b0C"""
1739436913.559723,515,b'\x00\x00\x00\x00\x04\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.4A"""
1739436913.5705056,513,b'\x04\x00\xa7\x00[\xff\x00\x00',"""Ia=0.4A, Ib=16.7A, Ic=-16.5A"""
1739436913.5705056,514,b'\xa5\x08\x9f\x08\x99\x08\xfa\x00',"""Va=221.3V, Vb=220.7V, Vc=220.1V, T=25.0\u00b0C"""
1739436913.5705056,515,b'\x00\x00\x00\x00\x04\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.4A"""
1739436913.5809834,513,b'\x08\x00\xb6\x00L\xff\x00\x00',"""Ia=0.8A, Ib=18.2A, Ic=-18.0A"""
1739436913.5809834,514,b'\xb5\x08\xb0\x08\x8b\x08\xfa\x00',"""Va=222.9V, Vb=222.4V, Vc=218.7V, T=25.0\u00b0C"""
1739436913.5809834,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436913.5912175,513,b'\t\x00\xa7\x00Y\xff\x00\x00',"""Ia=0.9A, Ib=16.7A, Ic=-16.7A"""
1739436913.5912175,514,b'\x85\x08\xa0\x08\xbc\x08\xfa\x00',"""Va=218.1V, Vb=220.8V, Vc=223.6V, T=25.0\u00b0C"""
1739436913.5912175,515,b'\x00\x00\x00\x00\t\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.9A"""
1739436913.601894,513,b'\xfd\xff\xb4\x00Z\xff\x00\x00',"""Ia=-0.3A, Ib=18.0A, Ic=-16.6A"""
1739436913.601894,514,b'j\x08\xa4\x08\x97\x08\xfa\x00',"""Va=215.4V, Vb=221.2V, Vc=219.9V, T=25.0\u00b0C"""
1739436913.601894,515,b'\x00\x00\x00\x00\x03\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.3A"""
1739436913.6123235,513,b'\x06\x00\xa6\x00\\\xff\x00\x00',"""Ia=0.6A, Ib=16.6A, Ic=-16.4A"""
1739436913.6123235,514,b'\xb0\x08\xba\x08f\x08\xfa\x00',"""Va=222.4V, Vb=223.4V, Vc=215.0V, T=25.0\u00b0C"""
1739436913.6123235,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436913.6223962,513,b'\xfc\xff\xad\x00L\xff\x00\x00',"""Ia=-0.4A, Ib=17.3A, Ic=-18.0A"""
1739436913.6223962,514,b'\xb6\x08\xb2\x08s\x08\xfa\x00',"""Va=223.0V, Vb=222.6V, Vc=216.3V, T=25.0\u00b0C"""
1739436913.6223962,515,b'\x00\x00\x00\x00\x04\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.4A"""
1739436913.63344,513,b'\xf9\xff\xa4\x00P\xff\x00\x00',"""Ia=-0.7A, Ib=16.4A, Ic=-17.6A"""
1739436913.63344,514,b'\x8c\x08\xc5\x08}\x08\xfa\x00',"""Va=218.8V, Vb=224.5V, Vc=217.3V, T=25.0\u00b0C"""
1739436913.63344,515,b'\x00\x00\x00\x00\x07\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.7A"""
1739436913.6439161,513,b'\xfe\xff\xa6\x00S\xff\x00\x00',"""Ia=-0.2A, Ib=16.6A, Ic=-17.3A"""
1739436913.6439161,514,b'\x93\x08\x82\x08\xac\x08\xfa\x00',"""Va=219.5V, Vb=217.8V, Vc=222.0V, T=25.0\u00b0C"""
1739436913.6439161,515,b'\x00\x00\x00\x00\x02\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.2A"""
1739436913.6540895,513,b'\xf8\xff\xb3\x00L\xff\x00\x00',"""Ia=-0.8A, Ib=17.9A, Ic=-18.0A"""
1739436913.6540895,514,b'\xa8\x08\x86\x08\xaf\x08\xfa\x00',"""Va=221.6V, Vb=218.2V, Vc=222.3V, T=25.0\u00b0C"""
1739436913.6540895,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436913.6646578,513,b'\x05\x00\xa4\x00S\xff\x00\x00',"""Ia=0.5A, Ib=16.4A, Ic=-17.3A"""
1739436913.6646578,514,b'\x84\x08n\x08\x8b\x08\xfa\x00',"""Va=218.0V, Vb=215.8V, Vc=218.7V, T=25.0\u00b0C"""
1739436913.6646578,515,b'\x00\x00\x00\x00\x05\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.5A"""
1739436913.6749222,513,b'\x00\x00\xad\x00[\xff\x00\x00',"""Ia=0.0A, Ib=17.3A, Ic=-16.5A"""
1739436913.6749222,514,b'l\x08{\x08\xc1\x08\xfa\x00',"""Va=215.6V, Vb=217.1V, Vc=224.1V, T=25.0\u00b0C"""
1739436913.6749222,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436913.6857617,513,b'\xfd\xff\xb4\x00T\xff\x00\x00',"""Ia=-0.3A, Ib=18.0A, Ic=-17.2A"""
1739436913.6857617,514,b'\x93\x08\x8e\x08p\x08\xfa\x00',"""Va=219.5V, Vb=219.0V, Vc=216.0V, T=25.0\u00b0C"""
1739436913.6857617,515,b'\x00\x00\x00\x00\x03\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.3A"""
1739436913.6961586,513,b'\xf8\xff\xb4\x00U\xff\x00\x00',"""Ia=-0.8A, Ib=18.0A, Ic=-17.1A"""
1739436913.6961586,514,b'\xc2\x08\x80\x08\xc7\x08\xfa\x00',"""Va=224.2V, Vb=217.6V, Vc=224.7V, T=25.0\u00b0C"""
1739436913.6961586,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436913.706495,513,b'\x01\x00\xac\x00K\xff\x00\x00',"""Ia=0.1A, Ib=17.2A, Ic=-18.1A"""
1739436913.706495,514,b'\xc4\x08\x88\x08\xa3\x08\xfa\x00',"""Va=224.4V, Vb=218.4V, Vc=221.1V, T=25.0\u00b0C"""
1739436913.706495,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436913.7165349,513,b'\x04\x00\xaf\x00J\xff\x00\x00',"""Ia=0.4A, Ib=17.5A, Ic=-18.2A"""
1739436913.7165349,514,b'\xc3\x08\xa7\x08\xac\x08\xfa\x00',"""Va=224.3V, Vb=221.5V, Vc=222.0V, T=25.0\u00b0C"""
1739436913.7165349,515,b'\x00\x00\x00\x00\x04\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.4A"""
1739436913.726743,513,b'\xfc\xff\xa3\x00M\xff\x00\x00',"""Ia=-0.4A, Ib=16.3A, Ic=-17.9A"""
1739436913.726743,514,b'\xa4\x08\x9c\x08\x97\x08\xfa\x00',"""Va=221.2V, Vb=220.4V, Vc=219.9V, T=25.0\u00b0C"""
1739436913.726743,515,b'\x00\x00\x00\x00\x04\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.4A"""
1739436913.736955,513,b'\xf8\xff\xb3\x00Z\xff\x00\x00',"""Ia=-0.8A, Ib=17.9A, Ic=-16.6A"""
1739436913.736955,514,b'\xc6\x08\xc0\x08\x8e\x08\xfa\x00',"""Va=224.6V, Vb=224.0V, Vc=219.0V, T=25.0\u00b0C"""
1739436913.736955,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436913.7474637,513,b'\xf9\xff\xae\x00K\xff\x00\x00',"""Ia=-0.7A, Ib=17.4A, Ic=-18.1A"""
1739436913.7474637,514,b'\xc4\x08\x98\x08\xa6\x08\xfa\x00',"""Va=224.4V, Vb=220.0V, Vc=221.4V, T=25.0\u00b0C"""
1739436913.7474637,515,b'\x00\x00\x00\x00\x07\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.7A"""
1739436913.7580116,513,b'\x03\x00\xa4\x00S\xff\x00\x00',"""Ia=0.3A, Ib=16.4A, Ic=-17.3A"""
1739436913.7580116,514,b'\xa4\x08\xc1\x08\xa0\x08\xfa\x00',"""Va=221.2V, Vb=224.1V, Vc=220.8V, T=25.0\u00b0C"""
1739436913.7580116,515,b'\x00\x00\x00\x00\x03\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.3A"""
1739436913.7688925,513,b'\xfe\xff\xa5\x00L\xff\x00\x00',"""Ia=-0.2A, Ib=16.5A, Ic=-18.0A"""
1739436913.7688925,514,b'k\x08o\x08\xad\x08\xfa\x00',"""Va=215.5V, Vb=215.9V, Vc=222.1V, T=25.0\u00b0C"""
1739436913.7688925,515,b'\x00\x00\x00\x00\x02\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.2A"""
1739436913.778983,513,b'\x07\x00\xab\x00[\xff\x00\x00',"""Ia=0.7A, Ib=17.1A, Ic=-16.5A"""
1739436913.778983,514,b'\xb5\x08\x8f\x08\x9c\x08\xfa\x00',"""Va=222.9V, Vb=219.1V, Vc=220.4V, T=25.0\u00b0C"""
1739436913.778983,515,b'\x00\x00\x00\x00\x07\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.7A"""
1739436913.7893043,513,b'\x00\x00\xaa\x00X\xff\x00\x00',"""Ia=0.0A, Ib=17.0A, Ic=-16.8A"""
1739436913.7893043,514,b'\xb6\x08\x90\x08\x81\x08\xfa\x00',"""Va=223.0V, Vb=219.2V, Vc=217.7V, T=25.0\u00b0C"""
1739436913.7893043,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436913.7995965,513,b'\xf8\xff\xb1\x00U\xff\x00\x00',"""Ia=-0.8A, Ib=17.7A, Ic=-17.1A"""
1739436913.7995965,514,b'\x81\x08\xa6\x08\x83\x08\xfa\x00',"""Va=217.7V, Vb=221.4V, Vc=217.9V, T=25.0\u00b0C"""
1739436913.7995965,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436913.8099527,513,b'\x05\x00\xb1\x00U\xff\x00\x00',"""Ia=0.5A, Ib=17.7A, Ic=-17.1A"""
1739436913.8099527,514,b'\xb0\x08u\x08\x9e\x08\xfa\x00',"""Va=222.4V, Vb=216.5V, Vc=220.6V, T=25.0\u00b0C"""
1739436913.8099527,515,b'\x00\x00\x00\x00\x05\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.5A"""
1739436913.8202891,513,b'\xfb\xff\xa4\x00U\xff\x00\x00',"""Ia=-0.5A, Ib=16.4A, Ic=-17.1A"""
1739436913.8202891,514,b'\xae\x08{\x08n\x08\xfa\x00',"""Va=222.2V, Vb=217.1V, Vc=215.8V, T=25.0\u00b0C"""
1739436913.8202891,515,b'\x00\x00\x00\x00\x05\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.5A"""
1739436913.8306441,513,b'\xfa\xff\xad\x00Y\xff\x00\x00',"""Ia=-0.6A, Ib=17.3A, Ic=-16.7A"""
1739436913.8306441,514,b'\x80\x08\xa6\x08\xbe\x08\xfa\x00',"""Va=217.6V, Vb=221.4V, Vc=223.8V, T=25.0\u00b0C"""
1739436913.8306441,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436913.840738,513,b'\xfd\xff\xa9\x00W\xff\x00\x00',"""Ia=-0.3A, Ib=16.9A, Ic=-16.9A"""
1739436913.840738,514,b'\xc9\x08\xbb\x08\xb1\x08\xfa\x00',"""Va=224.9V, Vb=223.5V, Vc=222.5V, T=25.0\u00b0C"""
1739436913.840738,515,b'\x00\x00\x00\x00\x03\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.3A"""
1739436913.851626,513,b'\t\x00\xb4\x00P\xff\x00\x00',"""Ia=0.9A, Ib=18.0A, Ic=-17.6A"""
1739436913.851626,514,b'{\x08\x8c\x08\x83\x08\xfa\x00',"""Va=217.1V, Vb=218.8V, Vc=217.9V, T=25.0\u00b0C"""
1739436913.851626,515,b'\x00\x00\x00\x00\t\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.9A"""
1739436913.8619273,513,b'\xfb\xff\xac\x00Y\xff\x00\x00',"""Ia=-0.5A, Ib=17.2A, Ic=-16.7A"""
1739436913.8619273,514,b'|\x08\x85\x08|\x08\xfa\x00',"""Va=217.2V, Vb=218.1V, Vc=217.2V, T=25.0\u00b0C"""
1739436913.8619273,515,b'\x00\x00\x00\x00\x05\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.5A"""
1739436913.872483,513,b'\x04\x00\xa6\x00\\\xff\x00\x00',"""Ia=0.4A, Ib=16.6A, Ic=-16.4A"""
1739436913.872483,514,b'\xab\x08\x7f\x08\x8e\x08\xfa\x00',"""Va=221.9V, Vb=217.5V, Vc=219.0V, T=25.0\u00b0C"""
1739436913.872483,515,b'\x00\x00\x00\x00\x04\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.4A"""
1739436913.8826854,513,b'\xfe\xff\xb3\x00M\xff\x00\x00',"""Ia=-0.2A, Ib=17.9A, Ic=-17.9A"""
1739436913.8826854,514,b'v\x08p\x08\x81\x08\xfa\x00',"""Va=216.6V, Vb=216.0V, Vc=217.7V, T=25.0\u00b0C"""
1739436913.8826854,515,b'\x00\x00\x00\x00\x02\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.2A"""
1739436913.8928561,513,b'\xfe\xff\xa5\x00T\xff\x00\x00',"""Ia=-0.2A, Ib=16.5A, Ic=-17.2A"""
1739436913.8928561,514,b'\xbb\x08\xc2\x08\xbc\x08\xfa\x00',"""Va=223.5V, Vb=224.2V, Vc=223.6V, T=25.0\u00b0C"""
1739436913.8928561,515,b'\x00\x00\x00\x00\x02\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.2A"""
1739436913.9030802,513,b'\xfb\xff\xac\x00W\xff\x00\x00',"""Ia=-0.5A, Ib=17.2A, Ic=-16.9A"""
1739436913.9030802,514,b'\xae\x08\x91\x08\x98\x08\xfa\x00',"""Va=222.2V, Vb=219.3V, Vc=220.0V, T=25.0\u00b0C"""
1739436913.9030802,515,b'\x00\x00\x00\x00\x05\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.5A"""
1739436913.9135845,513,b'\x00\x00\xaa\x00S\xff\x00\x00',"""Ia=0.0A, Ib=17.0A, Ic=-17.3A"""
1739436913.9135845,514,b'\x9b\x08\xa3\x08\x8e\x08\xfa\x00',"""Va=220.3V, Vb=221.1V, Vc=219.0V, T=25.0\u00b0C"""
1739436913.9135845,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436913.9236631,513,b'\xfd\xff\xae\x00\\\xff\x00\x00',"""Ia=-0.3A, Ib=17.4A, Ic=-16.4A"""
1739436913.9236946,514,b'\xc8\x08\xa6\x08\x8e\x08\xfa\x00',"""Va=224.8V, Vb=221.4V, Vc=219.0V, T=25.0\u00b0C"""
1739436913.9236946,515,b'\x00\x00\x00\x00\x03\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.3A"""
1739436913.9340081,513,b'\x02\x00\xa9\x00]\xff\x00\x00',"""Ia=0.2A, Ib=16.9A, Ic=-16.3A"""
1739436913.9340081,514,b'\x90\x08\xb3\x08\xc5\x08\xfa\x00',"""Va=219.2V, Vb=222.7V, Vc=224.5V, T=25.0\u00b0C"""
1739436913.9340081,515,b'\x00\x00\x00\x00\x02\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.2A"""
1739436913.944899,513,b'\xf8\xff\xab\x00]\xff\x00\x00',"""Ia=-0.8A, Ib=17.1A, Ic=-16.3A"""
1739436913.944899,514,b'\x87\x08l\x08\x99\x08\xfa\x00',"""Va=218.3V, Vb=215.6V, Vc=220.1V, T=25.0\u00b0C"""
1739436913.944899,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436913.9551358,513,b'\x00\x00\xb1\x00K\xff\x00\x00',"""Ia=0.0A, Ib=17.7A, Ic=-18.1A"""
1739436913.9551358,514,b'\xc7\x08\xc9\x08\x97\x08\xfa\x00',"""Va=224.7V, Vb=224.9V, Vc=219.9V, T=25.0\u00b0C"""
1739436913.9551358,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436913.9654198,513,b'\xf7\xff\xa7\x00Q\xff\x00\x00',"""Ia=-0.9A, Ib=16.7A, Ic=-17.5A"""
1739436913.9654198,514,b'o\x08\xab\x08\xb1\x08\xfa\x00',"""Va=215.9V, Vb=221.9V, Vc=222.5V, T=25.0\u00b0C"""
1739436913.9654198,515,b'\x00\x00\x00\x00\t\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.9A"""
1739436913.9758766,513,b'\x00\x00\xa4\x00[\xff\x00\x00',"""Ia=0.0A, Ib=16.4A, Ic=-16.5A"""
1739436913.9758766,514,b'\x92\x08\x9b\x08\xa8\x08\xfa\x00',"""Va=219.4V, Vb=220.3V, Vc=221.6V, T=25.0\u00b0C"""
1739436913.9758766,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436913.9863505,513,b'\x00\x00\xb1\x00Z\xff\x00\x00',"""Ia=0.0A, Ib=17.7A, Ic=-16.6A"""
1739436913.9863505,514,b'\x96\x08\xa2\x08h\x08\xfa\x00',"""Va=219.8V, Vb=221.0V, Vc=215.2V, T=25.0\u00b0C"""
1739436913.9863505,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436913.996871,513,b'\x06\x00\xa4\x00I\xff\x00\x00',"""Ia=0.6A, Ib=16.4A, Ic=-18.3A"""
1739436913.996871,514,b'k\x08i\x08i\x08\xfa\x00',"""Va=215.5V, Vb=215.3V, Vc=215.3V, T=25.0\u00b0C"""
1739436913.996871,515,b'\x00\x00\x00\x00\x06\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.6A"""
1739436914.0071611,513,b'\xfd\xff\xb1\x00R\xff\x00\x00',"""Ia=-0.3A, Ib=17.7A, Ic=-17.4A"""
1739436914.0071611,514,b'\x8e\x08\xbd\x08\xb9\x08\xfa\x00',"""Va=219.0V, Vb=223.7V, Vc=223.3V, T=25.0\u00b0C"""
1739436914.0071611,515,b'\x00\x00\x00\x00\x03\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.3A"""
1739436914.0173037,513,b'\xf9\xff\xb3\x00J\xff\x00\x00',"""Ia=-0.7A, Ib=17.9A, Ic=-18.2A"""
1739436914.0173037,514,b'\xaf\x08\xaa\x08\x88\x08\xfa\x00',"""Va=222.3V, Vb=221.8V, Vc=218.4V, T=25.0\u00b0C"""
1739436914.0173037,515,b'\x00\x00\x00\x00\x07\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.7A"""
1739436914.0280528,513,b'\xfd\xff\xa7\x00M\xff\x00\x00',"""Ia=-0.3A, Ib=16.7A, Ic=-17.9A"""
1739436914.0280528,514,b'\x9f\x08\x8c\x08\xc2\x08\xfa\x00',"""Va=220.7V, Vb=218.8V, Vc=224.2V, T=25.0\u00b0C"""
1739436914.0280528,515,b'\x00\x00\x00\x00\x03\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.3A"""
1739436914.038143,513,b'\x02\x00\xa8\x00\\\xff\x00\x00',"""Ia=0.2A, Ib=16.8A, Ic=-16.4A"""
1739436914.038143,514,b'\xc4\x08\xb4\x08\xae\x08\xfa\x00',"""Va=224.4V, Vb=222.8V, Vc=222.2V, T=25.0\u00b0C"""
1739436914.038143,515,b'\x00\x00\x00\x00\x02\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.2A"""
1739436914.048953,513,b'\xfb\xff\xb5\x00Q\xff\x00\x00',"""Ia=-0.5A, Ib=18.1A, Ic=-17.5A"""
1739436914.048953,514,b'\xad\x08r\x08\xb5\x08\xfa\x00',"""Va=222.1V, Vb=216.2V, Vc=222.9V, T=25.0\u00b0C"""
1739436914.048953,515,b'\x00\x00\x00\x00\x05\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.5A"""
1739436914.059575,513,b'\xf8\xff\xb5\x00P\xff\x00\x00',"""Ia=-0.8A, Ib=18.1A, Ic=-17.6A"""
1739436914.059575,514,b'n\x08\xb1\x08\xc1\x08\xfa\x00',"""Va=215.8V, Vb=222.5V, Vc=224.1V, T=25.0\u00b0C"""
1739436914.059575,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436914.0697784,513,b'\x08\x00\xb0\x00Z\xff\x00\x00',"""Ia=0.8A, Ib=17.6A, Ic=-16.6A"""
1739436914.0697784,514,b'\xa6\x08\x8a\x08\x92\x08\xfa\x00',"""Va=221.4V, Vb=218.6V, Vc=219.4V, T=25.0\u00b0C"""
1739436914.0697784,515,b'\x00\x00\x00\x00\x08\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.8A"""
1739436914.0807788,513,b'\xf9\xff\xb2\x00X\xff\x00\x00',"""Ia=-0.7A, Ib=17.8A, Ic=-16.8A"""
1739436914.0807788,514,b'\x87\x08i\x08\x91\x08\xfa\x00',"""Va=218.3V, Vb=215.3V, Vc=219.3V, T=25.0\u00b0C"""
1739436914.0807788,515,b'\x00\x00\x00\x00\x07\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.7A"""
1739436914.0914679,513,b'\x02\x00\xb1\x00J\xff\x00\x00',"""Ia=0.2A, Ib=17.7A, Ic=-18.2A"""
1739436914.0914679,514,b'w\x08\xb8\x08\x99\x08\xfa\x00',"""Va=216.7V, Vb=223.2V, Vc=220.1V, T=25.0\u00b0C"""
1739436914.0914679,515,b'\x00\x00\x00\x00\x02\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.2A"""
1739436914.101557,513,b'\x01\x00\xaa\x00U\xff\x00\x00',"""Ia=0.1A, Ib=17.0A, Ic=-17.1A"""
1739436914.101557,514,b'\xa9\x08\x91\x08t\x08\xfa\x00',"""Va=221.7V, Vb=219.3V, Vc=216.4V, T=25.0\u00b0C"""
1739436914.101557,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436914.1117778,513,b'\xfe\xff\xa7\x00X\xff\x00\x00',"""Ia=-0.2A, Ib=16.7A, Ic=-16.8A"""
1739436914.1117778,514,b'u\x08t\x08\x8b\x08\xfa\x00',"""Va=216.5V, Vb=216.4V, Vc=218.7V, T=25.0\u00b0C"""
1739436914.1117778,515,b'\x00\x00\x00\x00\x02\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.2A"""
1739436914.1218674,513,b'\x01\x00\xa4\x00X\xff\x00\x00',"""Ia=0.1A, Ib=16.4A, Ic=-16.8A"""
1739436914.1218674,514,b'\xc3\x08m\x08\x85\x08\xfa\x00',"""Va=224.3V, Vb=215.7V, Vc=218.1V, T=25.0\u00b0C"""
1739436914.1218674,515,b'\x00\x00\x00\x00\x01\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.1A"""
1739436914.132372,513,b'\xf9\xff\xaf\x00T\xff\x00\x00',"""Ia=-0.7A, Ib=17.5A, Ic=-17.2A"""
1739436914.132372,514,b'v\x08\xb1\x08\xc9\x08\xfa\x00',"""Va=216.6V, Vb=222.5V, Vc=224.9V, T=25.0\u00b0C"""
1739436914.132372,515,b'\x00\x00\x00\x00\x07\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.7A"""
1739436914.1428494,513,b'\x00\x00\xb2\x00S\xff\x00\x00',"""Ia=0.0A, Ib=17.8A, Ic=-17.3A"""
1739436914.1428494,514,b'\xb0\x08\xc4\x08q\x08\xfa\x00',"""Va=222.4V, Vb=224.4V, Vc=216.1V, T=25.0\u00b0C"""
1739436914.1428494,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436914.1530418,513,b'\x04\x00\xa7\x00M\xff\x00\x00',"""Ia=0.4A, Ib=16.7A, Ic=-17.9A"""
1739436914.1530418,514,b'\x86\x08\xa3\x08\x84\x08\xfa\x00',"""Va=218.2V, Vb=221.1V, Vc=218.0V, T=25.0\u00b0C"""
1739436914.1530418,515,b'\x00\x00\x00\x00\x04\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.4A"""
1739436914.163641,513,b'\x00\x00\xa7\x00N\xff\x00\x00',"""Ia=0.0A, Ib=16.7A, Ic=-17.8A"""
1739436914.163641,514,b'\xb4\x08t\x08\xc6\x08\xfa\x00',"""Va=222.8V, Vb=216.4V, Vc=224.6V, T=25.0\u00b0C"""
1739436914.163641,515,b'\x00\x00\x00\x00\x00\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.0A"""
1739436914.173731,513,b'\t\x00\xa4\x00U\xff\x00\x00',"""Ia=0.9A, Ib=16.4A, Ic=-17.1A"""
1739436914.173731,514,b'\x94\x08\x93\x08\xc4\x08\xfa\x00',"""Va=219.6V, Vb=219.5V, Vc=224.4V, T=25.0\u00b0C"""
1739436914.173731,515,b'\x00\x00\x00\x00\t\x00\x01\x00',"""Speed=0rpm, Target=0rpm, Torque=0.9A"""
